,observer,date,bird.id,lower.cam.id,upper.cam.id,tree.sp,n.fruits.init,n.fruits.final,fruit.location,n.trees.collected,time.fruit.added,time.first.consumed,time.last.consumed,time.fruit.removed,time.paper1.removed,time.paper2.removed,time.paper3.removed,pile.id,n.seeds.pile,time.pile,handling.method,notes,bird.sp,mid,gpt
894,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,o,3,1899-12-31 07:30:00,passed,NA,mist,0,39
895,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,o,4,1899-12-31 07:53:00,passed,NA,mist,0,62
896,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,m,7,1899-12-31 07:59:00,passed,NA,mist,0,68
897,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,k,3,1899-12-31 08:00:00,passed,NA,mist,0,69
898,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,u,8,1899-12-31 08:03:00,passed,NA,mist,0,72
899,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,u,11,1899-12-31 08:31:00,passed,NA,mist,0,100
900,jb,20160721,mist 10,ebl5,NA,pipturus,1,0,star water,1,NA,1899-12-31 06:51:00,1899-12-31 06:51:00,NA,NA,NA,NA,u,2,1899-12-31 08:32:00,passed,NA,mist,0,101
901,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,d,2,1899-12-31 07:49:00,passed,NA,mist,0.5,16.99166667
902,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,d,3,1899-12-31 07:49:00,passed,NA,mist,0.5,16.99166667
903,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,g,3,1899-12-31 07:57:00,passed,NA,mist,0.5,24.99166667
904,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,k,11,1899-12-31 07:57:00,passed,NA,mist,0.5,24.99166667
905,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,t,3,1899-12-31 07:48:00,passed,NA,mist,0.5,15.99166667
906,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,t,8,1899-12-31 08:04:00,passed,NA,mist,0.5,31.99166667
907,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,10,1899-12-31 08:04:00,passed,NA,mist,0.5,31.99166667
908,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,q,31,1899-12-31 08:06:00,passed,NA,mist,0.5,33.99166667
909,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,q,7,1899-12-31 08:06:00,passed,NA,mist,0.5,33.99166667
910,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,2,1899-12-31 08:06:00,passed,NA,mist,0.5,33.99166667
911,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,x,18,1899-12-31 08:06:00,passed,NA,mist,0.5,33.99166667
912,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,w,9,1899-12-31 08:32:00,passed,NA,mist,0.5,59.99166667
913,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,3,1899-12-31 08:55:00,passed,NA,mist,0.5,82.99166667
914,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,t,13,1899-12-31 08:58:00,passed,NA,mist,0.5,85.99166667
915,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,3,1899-12-31 09:02:00,passed,NA,mist,0.5,89.99166667
916,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,4,1899-12-31 09:06:00,passed,NA,mist,0.5,93.99166667
917,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,3,1899-12-31 09:08:00,passed,NA,mist,0.5,95.99166667
918,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,2,1899-12-31 09:12:00,passed,NA,mist,0.5,99.99166667
919,"jb, er",20160722,mist 12,ebl5,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:32:00,1899-12-31 07:33:00,NA,NA,NA,NA,u,3,1899-12-31 09:14:00,passed,NA,mist,0.5,101.9916667
920,"jb, er",20160722,mafd 5,ebl4,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:27:00,1899-12-31 07:27:00,NA,NA,NA,NA,g,21,1899-12-31 08:15:00,passed,NA,mafd,0,48
921,"jb, er",20160722,mafd 5,ebl4,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:27:00,1899-12-31 07:27:00,NA,NA,NA,NA,h,33,1899-12-31 08:17:00,passed,NA,mafd,0,50
922,"jb, er",20160722,mafd 5,ebl4,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:27:00,1899-12-31 07:27:00,NA,NA,NA,NA,k,14,1899-12-31 08:17:00,passed,NA,mafd,0,50
923,"jb, er",20160722,mafd 5,ebl4,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:27:00,1899-12-31 07:27:00,NA,NA,NA,NA,o,15,1899-12-31 08:25:00,passed,NA,mafd,0,58
924,"jb, er",20160722,mafd 5,ebl4,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:27:00,1899-12-31 07:27:00,NA,NA,NA,NA,r,13,1899-12-31 08:27:00,passed,NA,mafd,0,60
925,"jb, er",20160722,mafd 5,ebl4,NA,ficus p.,1,0,ayuyu rd,1,NA,1899-12-31 07:27:00,1899-12-31 07:27:00,NA,NA,NA,NA,f,18,1899-12-31 08:30:00,passed,NA,mafd,0,63
926,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,b,3,1899-12-31 07:22:00,passed,NA,gowe,0,20
927,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,d,5,1899-12-31 07:35:00,passed,NA,gowe,0,33
928,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,a,5,1899-12-31 07:38:00,passed,NA,gowe,0,36
929,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,f,3,1899-12-31 07:46:00,passed,NA,gowe,0,44
930,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,f,9,1899-12-31 07:47:00,passed,NA,gowe,0,45
931,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,d,1,1899-12-31 07:52:00,passed,NA,gowe,0,50
932,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,d,7,1899-12-31 07:52:00,passed,NA,gowe,0,50
933,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,e,1,1899-12-31 07:57:00,passed,NA,gowe,0,55
934,jb,20160722,gowe 1,ebl1,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:02:00,1899-12-31 07:02:00,NA,NA,NA,NA,e,4,1899-12-31 07:58:00,passed,NA,gowe,0,56
935,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,p,5,1899-12-31 07:28:00,passed,NA,gowe,0.5,22.99166667
936,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,p,15,1899-12-31 07:31:00,passed,NA,gowe,0.5,25.99166667
937,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,m,4,1899-12-31 07:32:00,passed,NA,gowe,0.5,26.99166667
938,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,m,3,1899-12-31 07:34:00,passed,NA,gowe,0.5,28.99166667
939,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,m,4,1899-12-31 07:35:00,passed,NA,gowe,0.5,29.99166667
940,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,m,2,1899-12-31 07:37:00,passed,NA,gowe,0.5,31.99166667
941,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,m,5,1899-12-31 07:40:00,passed,NA,gowe,0.5,34.99166667
942,jb,20160722,gowe 2,ebl2,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:05:00,1899-12-31 07:06:00,NA,NA,NA,NA,p,3,1899-12-31 07:41:00,passed,NA,gowe,0.5,35.99166667
943,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,j,5,1899-12-31 07:48:00,passed,NA,gowe,1,33.98333333
944,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,c,7,1899-12-31 07:53:00,passed,NA,gowe,1,38.98333333
945,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,d,14,1899-12-31 07:56:00,passed,NA,gowe,1,41.98333333
946,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,d,6,1899-12-31 07:56:00,passed,NA,gowe,1,41.98333333
947,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,e,16,1899-12-31 07:59:00,passed,NA,gowe,1,44.98333333
948,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,h,4,1899-12-31 08:06:00,passed,NA,gowe,1,51.98333333
949,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,e,2,1899-12-31 08:12:00,passed,NA,gowe,1,57.98333333
950,jb,20160722,gowe 3,ebl3,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:14:00,1899-12-31 07:16:00,NA,NA,NA,NA,j,3,1899-12-31 08:32:00,passed,NA,gowe,1,77.98333333
951,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,j,4,1899-12-31 07:55:00,passed,NA,gowe,0.5,35.99166667
952,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,m,11,1899-12-31 07:56:00,passed,NA,gowe,0.5,36.99166667
953,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,q,1,1899-12-31 07:57:00,passed,NA,gowe,0.5,37.99166667
954,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,r,3,1899-12-31 08:02:00,passed,NA,gowe,0.5,42.99166667
955,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,q,14,1899-12-31 08:04:00,passed,NA,gowe,0.5,44.99166667
956,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,q,8,1899-12-31 08:05:00,passed,NA,gowe,0.5,45.99166667
957,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,q,3,1899-12-31 08:34:00,passed,NA,gowe,0.5,74.99166667
958,jb,20160722,gowe 4,ebl6,NA,pipturus,3,0,ayuyu rd,3,NA,1899-12-31 07:19:00,1899-12-31 07:20:00,NA,NA,NA,NA,h,2,1899-12-31 08:56:00,passed,NA,gowe,0.5,96.99166667
984,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,f,12,1899-12-31 08:17:00,passed,NA,mist,0.5,17.99166667
985,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,c,6,1899-12-31 08:42:00,passed,NA,mist,0.5,42.99166667
986,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,e,11,1899-12-31 08:48:00,passed,NA,mist,0.5,48.99166667
987,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,e,23,1899-12-31 08:52:00,passed,NA,mist,0.5,52.99166667
988,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,c,13,1899-12-31 08:59:00,passed,NA,mist,0.5,59.99166667
989,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,c,10,1899-12-31 09:02:00,passed,NA,mist,0.5,62.99166667
990,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,o,31,1899-12-31 09:02:00,passed,NA,mist,0.5,62.99166667
991,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,o,5,1899-12-31 09:09:00,passed,NA,mist,0.5,69.99166667
992,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,k,7,1899-12-31 09:24:00,passed,NA,mist,0.5,84.99166667
993,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,h,12,1899-12-31 09:33:00,passed,NA,mist,0.5,93.99166667
994,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,e,5,1899-12-31 09:33:00,passed,NA,mist,0.5,93.99166667
995,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,h,6,1899-12-31 09:36:00,passed,NA,mist,0.5,96.99166667
996,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,h,1,1899-12-31 09:38:00,passed,NA,mist,0.5,98.99166667
997,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,c,1,1899-12-31 09:42:00,passed,NA,mist,0.5,102.9916667
998,jb,20160725,mist10,ebl4,NA,ficus p.,1.5 whole fruit,0,marpi,1,NA,1899-12-31 07:59:00,1899-12-31 08:00:00,NA,NA,NA,NA,c,1,1899-12-31 09:44:00,passed,NA,mist,0.5,104.9916667
999,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,e,3,1899-12-31 08:15:00,passed,NA,mist,0.5,20.99166667
1000,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,h,2,1899-12-31 08:29:00,passed,NA,mist,0.5,34.99166667
1001,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,r,3,1899-12-31 08:37:00,passed,NA,mist,0.5,42.99166667
1002,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,12,1899-12-31 08:45:00,passed,NA,mist,0.5,50.99166667
1003,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,l,11,1899-12-31 09:13:00,passed,NA,mist,0.5,78.99166667
1004,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,l,3,1899-12-31 09:13:00,passed,NA,mist,0.5,78.99166667
1005,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,4,1899-12-31 09:11:00,passed,NA,mist,0.5,76.99166667
1006,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,7,1899-12-31 09:21:00,passed,NA,mist,0.5,86.99166667
1007,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,3,1899-12-31 09:21:00,passed,NA,mist,0.5,86.99166667
1008,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,5,1899-12-31 09:22:00,passed,NA,mist,0.5,87.99166667
1009,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,4,1899-12-31 09:54:00,passed,NA,mist,0.5,119.9916667
1010,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,10,1899-12-31 09:58:00,passed,NA,mist,0.5,123.9916667
1011,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,3,1899-12-31 10:05:00,passed,NA,mist,0.5,130.9916667
1012,jb,20160725,mist12,ebl5,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:54:00,1899-12-31 07:55:00,NA,NA,NA,NA,u,2,1899-12-31 10:06:00,passed,NA,mist,0.5,131.9916667
1013,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,marpi,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,e,5,1899-12-31 07:57:00,passed,NA,gowe,0.5,19.99166667
1014,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,e,4,1899-12-31 07:57:00,passed,NA,gowe,0.5,19.99166667
1015,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,c,4,1899-12-31 08:05:00,passed,NA,gowe,0.5,27.99166667
1016,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,c,3,1899-12-31 08:09:00,passed,NA,gowe,0.5,31.99166667
1017,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,b,2,1899-12-31 08:30:00,passed,NA,gowe,0.5,52.99166667
1018,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,a,5,1899-12-31 08:44:00,passed,NA,gowe,0.5,66.99166667
1019,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,a,6,1899-12-31 08:19:00,passed,NA,gowe,0.5,41.99166667
1020,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,off gid,3,1899-12-31 08:20:00,passed,NA,gowe,0.5,42.99166667
1021,jb,20160725,gowe1,ebl1,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:37:00,1899-12-31 07:38:00,NA,NA,NA,NA,b,2,1899-12-31 08:21:00,passed,NA,gowe,0.5,43.99166667
1022,jb,20160725,gowe2,ebl2,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:20:00,1899-12-31 07:22:00,NA,NA,NA,NA,o,2,1899-12-31 08:44:00,passed,NA,gowe,1,83.98333333
1023,jb,20160725,gowe2,ebl2,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:20:00,1899-12-31 07:22:00,NA,NA,NA,NA,d,6,1899-12-31 08:20:00,passed,NA,gowe,1,59.98333333
1024,jb,20160725,gowe2,ebl2,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:20:00,1899-12-31 07:22:00,NA,NA,NA,NA,a,14,1899-12-31 08:26:00,passed,NA,gowe,1,65.98333333
1025,jb,20160725,gowe2,ebl2,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:20:00,1899-12-31 07:22:00,NA,NA,NA,NA,a,5,1899-12-31 08:31:00,passed,NA,gowe,1,70.98333333
1026,jb,20160725,gowe2,ebl2,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:20:00,1899-12-31 07:22:00,NA,NA,NA,NA,a,3,1899-12-31 08:36:00,passed,NA,gowe,1,75.98333333
1027,jb,20160725,gowe2,ebl2,NA,ficus t.,0.25 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:20:00,1899-12-31 07:22:00,NA,NA,NA,NA,d,2,1899-12-31 08:56:00,passed,NA,gowe,1,95.98333333
1028,jb,20160725,gowe3,ebl3,NA,ficus t.,0.5 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:31:00,1899-12-31 07:32:00,NA,NA,NA,NA,c,1,1899-12-31 07:57:00,passed,NA,gowe,0.5,25.99166667
1029,jb,20160725,gowe3,ebl3,NA,ficus t.,0.5 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:31:00,1899-12-31 07:32:00,NA,NA,NA,NA,i,2,1899-12-31 08:01:00,passed,NA,gowe,0.5,29.99166667
1030,jb,20160725,gowe3,ebl3,NA,ficus t.,0.5 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:31:00,1899-12-31 07:32:00,NA,NA,NA,NA,c,3,1899-12-31 08:06:00,passed,NA,gowe,0.5,34.99166667
1031,jb,20160725,gowe3,ebl3,NA,ficus t.,0.5 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:31:00,1899-12-31 07:32:00,NA,NA,NA,NA,c,5,1899-12-31 08:12:00,passed,NA,gowe,0.5,40.99166667
1032,jb,20160725,gowe3,ebl3,NA,ficus t.,0.5 whole fruit,0,ayuyu rd,1,NA,1899-12-31 07:31:00,1899-12-31 07:32:00,NA,NA,NA,NA,c,5,1899-12-31 08:17:00,passed,NA,gowe,0.5,45.99166667
